ID,TIPO,CLASE,MARCA,LINEA,CILINDRAJE,TONELAJE,PASAJE,MODELOS,,,,,,,,,,,,,,,,,,,,,,,,
7934,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMC,AMC 150 MT,149,0,0,400,410,546,566,700,700,830,830,957,1080,1110,1256,1390,1520,1670,1780,1810,1970,2100,2220,2480,2640,3030,3180,3500
31898,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,AMC,ATV 200,198,,,820,937,990,1040,1090,1150,1210,1277,1340,1410,1480,1560,1650,1730,1820,1910,2010,2110,2210,2330,2440,2560,2690,2820,3200
7935,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMC,DYNAMIC 125 AT,124,0,0,370,380,380,380,480,577,670,760,760,760,860,957,1050,1150,1246,1246,1440,1630,1720,1910,2110,2200,2400,2520,3000
7936,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMC,F5 150 MT,149,0,0,400,440,566,597,700,730,830,850,990,1110,1130,1290,1450,1606,1750,1890,1925,2080,2210,2370,2610,2800,3200,3370,4000
7937,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMC,MERCURIO 125 MT,124,0,0,370,380,380,380,380,380,380,380,380,480,480,480,480,577,577,670,760,860,860,957,1050,1050,1150,1210,1300
7938,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMC,WEST 110 MT,110,0,0,370,380,380,380,380,380,380,380,380,480,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1440,1510,1800
7939,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMC,WIND SPEED 200 MT,198,0,0,370,577,670,670,760,760,860,957,1050,1150,1246,1440,1530,1720,1910,2010,2200,2400,2580,2780,3070,3360,3630,3820,4300
40620,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMC,WINSPEED,198,0,0,0,600,600,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1900,2100,2300,2500,2700,2900,3100,3400,3659,4320
30049,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,AMM,QS 200-1,200,,,540,556,650,650,650,740,830,927,1020,1110,1110,1200,1300,1390,1480,1575,1575,1760,1850,2040,2040,2220,2410,2530,3000
7940,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMPLE,ARES 125 AT,125,0,0,370,380,380,380,380,380,380,380,380,480,480,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1410,1600
7941,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMPLE,ASTRO 150 MT,150,0,0,370,380,380,380,380,380,480,577,670,760,760,860,860,957,1050,1150,1246,1340,1440,1630,1720,1910,2110,2210,2500
24723,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,AMPLE,AVA (LINEA BASE ESTANDAR),800,0,0,1050,1266,1430,1550,1640,1770,1970,2120,2310,2520,2710,3000,3210,3450,3780,4060,4270,4640,5090,5490,5890,6420,7170,7530,8800
7709,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,AMPLE,AVA C 797 MT,797,0,0,1210,1530,1690,1740,1910,2060,2240,2430,2630,2910,3120,3340,3670,3970,4190,4530,4880,5190,5690,6100,6630,7160,8030,8430,9900
7708,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,AMPLE,AVA T 797 MT,797,0,0,1040,1246,1410,1530,1620,1750,1830,2000,2170,2390,2570,2860,3070,3300,3620,3900,4120,4490,4920,5220,5620,6150,6660,6990,7700
7942,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMPLE,CENTAURUS 150 MT,150,0,0,370,380,380,380,380,380,380,380,480,577,670,760,800,840,860,957,1050,1150,1246,1340,1440,1630,1820,1910,2200
7944,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMPLE,EROS 125 AT,125,0,0,370,380,380,380,380,380,380,380,380,480,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1440,1510,1800
7943,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMPLE,EROS 150 AT,150,0,0,370,380,380,380,380,380,380,380,380,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1440,1630,1710,2100
7946,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMPLE,HADE 50 AT,50,0,0,370,380,380,380,380,380,380,380,380,400,420,440,460,480,480,577,577,670,760,860,860,957,1050,1100,1200
7945,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMPLE,HADE 80 AT,80,0,0,370,380,380,380,380,380,380,380,380,480,480,480,480,577,577,760,860,860,957,957,1050,1150,1246,1310,1500
7947,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMPLE,HEBE 50 AT,50,0,0,280,288,288,288,288,288,380,380,380,380,380,380,380,380,380,480,480,480,480,480,480,480,480,500,600
7949,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMPLE,HESTIA 125 AT,125,0,0,370,380,380,380,380,380,380,380,380,480,480,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1410,1600
7948,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMPLE,HESTIA 150 AT,150,0,0,370,380,380,380,380,380,380,380,480,577,670,760,800,840,860,957,1050,1150,1246,1340,1440,1630,1820,1910,2200
7951,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMPLE,KRONOS 150 AT,150,0,0,370,380,380,380,380,480,577,670,760,760,760,860,957,1050,1150,1246,1246,1440,1630,1720,1910,2110,2200,2320,2600
7950,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMPLE,KRONOS 250 AT,250,0,0,370,577,670,670,760,760,860,957,1050,1150,1150,1340,1530,1630,1820,2010,2110,2300,2490,2780,2960,3250,3540,3720,4400
7952,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMPLE,PEPE 80 AT,80,0,0,370,380,380,380,380,380,380,380,380,480,480,480,577,670,670,860,860,957,957,1050,1150,1246,1340,1410,1600
7954,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMPLE,TANTA 125 AT,125,0,0,370,380,380,380,380,380,380,380,380,480,480,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1410,1600
7953,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMPLE,TANTA 150 AT,150,0,0,370,380,380,380,380,380,380,380,380,480,480,577,670,760,860,860,957,957,1050,1150,1246,1340,1440,1510,1800
7955,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMPLE,YORK 50 AT,50,0,0,280,288,288,288,288,288,380,380,380,380,380,380,380,380,480,480,480,480,480,480,480,480,480,500,600
29568,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMW,GY 150 - 2,150,,,270,370,460,460,556,556,556,556,556,650,650,740,780,820,830,927,927,1020,1110,1200,1300,1390,1390,1460,1800
29226,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AMW,PREMIER 135,135,,,270,370,460,460,556,556,556,556,556,650,650,740,780,820,830,927,927,1020,1110,1200,1300,1390,1390,1460,1800
10683,"MOTOCICLETAS Y
MOTOCARROS","MOTOCICLETA
ELECTRICA",APRIL,EV SPORT,1500,0,0,180,278,370,370,460,460,556,556,740,740,740,830,927,1020,1110,1200,1200,1390,1575,1670,1950,2040,2320,2430,2900
34824,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRIL EV,SPORT 1500,1500,0,0,180,278,370,370,460,460,556,556,740,740,740,830,927,1020,1110,1200,1200,1390,1575,1670,1950,2040,2320,2430,2900
10678,"MOTOCICLETAS Y
MOTOCARROS","MOTOCICLETA
ELECTRICA",APRILEV,Deportivas / Naked,1500,0,0,180,278,370,370,460,460,556,556,740,740,740,830,927,1020,1110,1200,1200,1390,1575,1670,1950,2040,2320,2430,2900
10679,"MOTOCICLETAS Y
MOTOCARROS","MOTOCICLETA
ELECTRICA",APRILEV,Deportivas / Naked,2000,0,0,180,278,370,370,460,460,556,556,740,740,740,830,927,1020,1110,1200,1200,1390,1575,1670,1950,2040,2320,2430,2900
7956,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,CAPONORD 1200 MT,1197,0,0,3630,4590,4980,5460,6130,6610,7280,7950,8810,9670,10620,11680,12730,13980,15320,16850,18570,20390,22400,24610,27000,29010,31400,32970,38500
7957,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,DORSODURO 750 MT,749,0,0,3440,4210,4690,5080,5650,6230,6900,7570,8240,9100,9860,10910,11970,13120,14360,15410,16850,18280,20010,21830,23740,25940,28150,29560,34100
7959,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,ETV 1000 CAPONORD MT,998,0,0,2430,2920,3160,3370,3630,3910,4210,4620,5050,5430,5840,6290,6850,7350,7920,8610,9220,9960,10710,11530,12430,13470,14990,15740,18700
7960,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,ETX 150 MT,149,0,0,370,577,670,670,760,760,860,957,1050,1150,1246,1440,1530,1720,1910,2110,2300,2490,2780,3070,3360,3630,3920,4120,4400
7961,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,MANA 850 MT,839,0,0,3200,3840,4160,4550,4880,5230,5630,6090,6510,7030,7590,8170,8750,9400,10160,10970,11770,12710,13690,14730,15790,17110,19090,20040,23100
24725,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,RSV 1000 (LINEA BASE ESTANDAR),1000,0,0,2970,3610,3850,4190,4490,4850,5180,5600,6050,6540,7110,7650,8340,9040,9680,10460,11330,12160,13160,14270,15240,16560,17980,18870,22000
7962,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,RSV 1000 FACTORY MT,998,0,0,3520,4260,4530,4900,5340,5730,6190,6640,7230,7710,8370,9060,9750,10500,11400,12330,13270,14260,15370,16630,17880,19420,21620,22700,26400
7963,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,RSV 1000 R MT,998,0,0,3070,3710,4060,4340,4640,5010,5490,5900,6360,6840,7420,7940,8650,9340,10090,10860,11760,12570,13560,14670,15790,17170,19080,20030,23100
7965,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,RXV 450 MT,449,0,0,2700,3360,3630,3920,4310,4790,5170,5740,6320,6900,7660,8420,9380,10240,11290,12350,13500,14650,15990,17430,19060,20780,22600,23730,27500
7964,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,RXV 550 MT,549,0,0,2700,3360,3630,4030,4500,4980,5460,5940,6510,7190,7950,8710,9570,10530,11490,12640,13790,15030,16470,17900,19440,21160,23070,24220,27500
7966,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,SCARABEO SCARABEO AT,100,0,0,560,670,760,760,860,957,1050,1050,1150,1246,1440,1530,1720,1910,2010,2200,2400,2580,2780,3070,3360,3630,3920,4120,4400
7967,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,SHIVER 750 MT,750,0,0,4190,4870,5120,5460,5910,6250,6640,7160,7620,8090,8670,9240,9830,10540,11250,11970,12790,13720,14660,15620,16690,17980,19980,20980,24200
7970,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,SPORT CITY ONE 125 AT,124,0,0,860,1000,1110,1110,1210,1340,1450,1560,1680,1790,2020,2230,2460,2690,2910,3140,3370,3710,4050,4390,4830,5270,5710,6000,6600
7969,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,SPORT CITY ONE 250 AT,244,0,0,1170,1480,1670,1760,2040,2130,2410,2590,2870,3240,3520,3800,4170,4630,5000,5470,6020,6490,7130,7780,8430,9170,10100,10600,12100
7971,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,SR MAX 300 AT,278,0,0,1580,1910,2110,2300,2490,2780,3070,3360,3630,4030,4500,4980,5460,5940,6610,7190,7950,8710,9570,10530,11490,12930,14070,14770,16500
7972,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,SR50 R FACTORY AT,49,0,0,540,740,740,830,927,1020,1020,1200,1390,1480,1670,1850,2040,2220,2410,2690,2870,3150,3430,3710,4080,4450,4910,5160,5800
29467,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,SRV 850,839,,,3330,4350,4630,5100,5560,5930,6490,7130,7690,8430,9080,9820,10660,11580,12510,13710,14820,15940,17330,18620,20200,21500,23350,24510,28600
7973,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,STX 150 MT,149,0,0,370,577,670,670,760,760,860,957,1050,1150,1246,1440,1530,1720,1910,2110,2300,2490,2780,3070,3360,3630,3920,4120,4400
7975,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,SXV 450 MT,449,0,0,2700,3360,3630,3920,4310,4790,5270,5740,6410,6990,7750,8520,9480,10340,11400,12450,13690,14940,16280,17720,19340,20970,22890,24030,27500
7974,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,SXV 550 MT,549,0,0,2700,3450,3740,4120,4590,4980,5460,6130,6610,7280,8040,8810,9670,10620,11680,12830,13980,15230,16660,18100,19820,21640,23550,24730,28600
24724,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,TUONO (LINEA BASE ESTANDAR),1000,0,0,2980,3520,3790,4150,4420,4850,5240,5620,6070,6580,7110,7660,8370,9090,9740,10540,11350,12230,13220,14320,15440,16730,18200,19110,22000
7976,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,TUONO 1000 FACTORY MT,998,0,0,3240,3910,4150,4500,4910,5180,5670,6070,6520,6970,7540,8160,8800,9480,10180,11050,11880,12750,13690,14870,15930,17180,19050,20000,23100
7977,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,APRILIA,TUONO 1000 R MT,998,0,0,3080,3620,3890,4350,4570,5000,5400,5930,6370,6890,7410,7960,8660,9400,10040,10850,11750,12650,13630,14720,15840,17340,19110,20060,23100
30443,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ARCTIC CAT,550,545,,,1710,2130,2220,2410,2590,2780,2870,3150,3340,3520,3710,3980,4260,4540,4820,5100,5470,5840,6210,6580,6950,7510,8060,8460,9500
30247,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ARCTIC CAT,350 CR,366,,,1440,1670,1760,1950,2040,2130,2320,2500,2590,2780,2960,3240,3340,3610,3800,3980,4350,4630,4820,5190,5560,5930,6390,6710,7400
28411,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ARCTIC CAT,366 SE,366,,,1440,1760,1850,2040,2040,2220,2500,2500,2690,2870,3150,3340,3520,3710,3980,4260,4540,4730,5100,5470,5840,6120,6580,6910,7400
7710,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,ARCTIC CAT,ATV 150 4X2 AT,149,0,0,1120,1440,1630,1720,1910,2110,2300,2580,2870,3160,3450,3740,4120,4590,5080,5550,6030,6610,7190,7860,8620,9380,10240,10760,11600
30363,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ARCTIC CAT,ATV 450,443,,,1620,2040,2130,2320,2410,2590,2780,2960,3240,3340,3610,3800,3980,4350,4630,4820,5190,5470,5840,6210,6670,7230,7690,8070,8400
7712,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,ARCTIC CAT,PROWLER HDX 700i 4X4 AT,695,0,0,4470,5470,5940,6530,7030,7650,8360,9120,9940,10840,11890,12850,14080,15460,16650,18010,19440,21080,22830,24630,26640,28820,31170,32730,35700
7711,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,ARCTIC CAT,PROWLER XTZ 1000 4X4 AT,951,0,0,3700,4480,4880,5250,5690,6210,6690,7260,7880,8630,9270,10090,10940,11810,12800,13970,15230,16530,17710,19150,20650,22340,24920,26170,28400
28402,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ARCTIC CAT,TRV 500,443,,,2070,2500,2690,2870,3060,3340,3520,3610,3890,4260,4540,4630,5000,5370,5740,6120,6490,6950,7410,7880,8430,8890,9540,10020,11600
30252,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ARCTIC CAT,TRV 700 XT,695,,,3960,4730,5100,5470,5740,6120,6580,7040,7410,7970,8520,8990,9540,10190,10840,11490,12320,13060,13900,14820,15750,16770,18160,19070,21000
33923,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ARCTIC CAT,WILDCAT 4,951,,,14931,16900,17800,18700,19600,20580,21570,22640,23820,24990,26240,27590,28940,30380,31910,33520,35140,36940,38740,40710,42780,44890,47100,49450,54600
28677,MOTOCICLETAS Y MOTOCARROS,MOTOCICLETA,ARIEL,"LINEAS Y CILINDRAJES NO INCLUIDAS ANTERIORES A
1994",350,,,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7978,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,ATM,NINJA 185 MT,185,0,0,530,670,800,830,937,957,1080,1110,1360,1360,1520,1690,1720,1860,2100,2220,2480,2640,2820,3090,3470,3710,4140,4340,5200
27435,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,ATM,TOP WIND,150,,,270,370,370,460,460,460,556,556,556,556,650,650,740,740,830,830,830,927,927,1020,1110,1200,1300,1360,1400
31918,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,ATM,XTREME XB,150,,,470,535,566,597,628,660,690,730,770,810,850,896,947,1000,1050,1060,1070,1080,1090,1100,1110,1120,1130,1140,1200
7979,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,ATM,XZ 125 MT,125,0,0,370,380,380,380,380,380,380,380,480,577,670,760,860,860,860,957,1050,1150,1246,1340,1440,1630,1820,1910,2100
21807,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ATV,ATV 150HM,150,0,0,180,278,278,278,370,370,460,460,556,556,556,740,830,830,830,927,927,1020,1110,1200,1390,1390,1670,1750,2100
21808,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ATV,ATV 200,200,0,0,360,556,556,556,650,650,740,740,830,927,1020,1200,1200,1390,1575,1575,1850,1950,2040,2870,3150,3430,3610,3800,4100
21809,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ATV,ATV 250,160,0,0,270,370,460,460,556,556,556,556,740,740,740,830,830,830,1020,1110,1200,1300,1390,1575,1670,1760,1950,2040,2100
21810,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ATV,ATV 750,400,0,0,450,556,650,650,740,830,830,1020,1110,1200,1390,1480,1575,1850,1950,2040,2130,2320,2500,3980,4450,4630,5000,5250,6200
21811,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ATV,JLA 13 1 01,150,0,0,180,278,278,278,370,370,460,460,460,556,556,650,740,740,830,927,927,927,1020,1110,1300,1390,1390,1460,1800
21812,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ATV,LMATV-125E,110,0,0,90,278,278,278,278,278,370,370,460,460,556,556,650,740,830,830,830,927,927,1020,1200,1300,1390,1460,1800
21815,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ATV,MST 150-A,150,0,0,180,278,278,278,370,370,460,460,460,556,556,650,740,740,830,927,927,927,1020,1110,1300,1390,1390,1460,1800
21816,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ATV,VL 250 ST,250,0,0,360,556,556,556,650,650,740,740,830,927,1020,1200,1200,1390,1575,1575,1850,1950,2040,2960,3240,3430,3710,3890,4100
28885,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ATV,VL650 ST-4D,650,,,900,1110,1200,1300,1390,1390,1575,1575,1760,1760,1950,2040,2220,2320,2500,2690,2780,3060,3240,3430,3610,3800,4170,4380,5200
27768,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,ATV,WZGC2503,250,,,540,556,650,650,650,740,740,830,927,1020,1110,1200,1200,1300,1390,1575,1575,1670,1760,1950,2040,2040,2220,2340,2500
21817,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ATV,YJ 150,150,0,0,180,278,278,278,370,370,460,460,460,556,556,650,740,740,830,927,927,927,1020,1110,1300,1390,1390,1460,1800
21818,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ATV,YJ 50D,250,0,0,360,556,556,556,650,650,740,740,830,927,1020,1200,1200,1390,1575,1575,1850,1950,2040,2870,3150,3430,3610,3800,4100
21819,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ATV,YJ-50G,107,0,0,90,278,278,278,278,278,370,370,460,460,556,556,650,740,830,830,830,927,927,1020,1200,1300,1390,1460,1800
21820,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ATV RACING,150CCA,150,0,0,180,278,278,278,370,370,460,460,460,556,556,650,740,740,830,927,927,927,1020,1110,1300,1390,1390,1460,1800
40637,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ATV RACING,300D,300,,0,0,1300,1400,1500,1600,1700,1900,2100,2300,2500,2700,2900,3200,3500,3800,4100,4500,4900,5300,5800,6300,6900,7500,8161,9297
21821,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ATV RACING,FXATV 150FTW,150,0,0,180,278,278,278,370,370,460,460,460,556,556,650,740,740,830,927,927,927,1020,1110,1300,1390,1390,1460,1800
30250,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ATV RACING,HDXY 500 ATV-2,500,,,2160,2590,2780,2960,3150,3430,3520,3800,4080,4350,4630,4820,5190,5560,5930,6210,6760,7230,7600,8150,8710,9170,9910,10410,11400
21822,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ATV RACING,YJ-400A,379,0,0,450,556,650,650,740,830,830,1020,1110,1110,1200,1390,1480,1575,1760,1950,2040,2220,2410,2590,2870,3150,3430,3600,4100
21823,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,ATV RATO,RT250ST,250,0,0,360,556,556,556,650,650,740,740,830,927,1020,1200,1200,1390,1575,1575,1850,1950,2040,2690,2960,3240,3520,3700,4100
7980,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AUPACO,OB 125 T12 AT,125,0,0,370,380,380,380,380,380,380,380,480,577,670,760,860,860,860,957,1050,1150,1246,1340,1440,1630,1820,1910,2100
24727,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AUPACO,OB 150 (LINEA BASE ESTANDAR),150,0,0,400,410,510,546,670,700,830,830,937,1050,1080,1210,1340,1370,1530,1690,1720,1860,2000,2150,2420,2560,2750,2880,3100
7983,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AUPACO,OB 150 6A MT,150,0,0,400,410,510,546,670,700,830,830,937,1050,1080,1235,1360,1490,1670,1810,1840,2000,2100,2250,2510,2670,3060,3210,3400
7984,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AUPACO,OB 150 6B MT,150,0,0,400,440,566,597,700,730,830,850,990,1110,1130,1290,1390,1550,1720,1840,1890,2030,2150,2320,2560,2750,3110,3260,3400
7982,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AUPACO,OB 150 7A MT,150,0,0,400,460,597,597,730,730,850,885,1020,1130,1160,1350,1470,1640,1800,1925,1980,2140,2260,2420,2700,2890,3280,3450,4100
7981,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AUPACO,OB 150 7B MT,150,0,0,450,490,628,628,750,780,916,916,1040,1190,1246,1400,1550,1720,1850,2010,2060,2240,2380,2560,2840,3030,3450,3620,4100
7985,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AUPACO,OB 150 GY MT,150,0,0,370,380,380,380,480,577,670,760,760,760,860,957,1050,1150,1246,1246,1440,1630,1720,1910,2110,2200,2400,2520,3000
24726,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AUPACO,OB 200 (LINEA BASE ESTANDAR),200,0,0,360,370,460,556,650,650,740,740,830,927,1020,1110,1200,1390,1575,1670,1850,1950,2130,2320,2500,2780,2960,3110,3300
7987,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AUPACO,OB 200 6A MT,200,0,0,360,370,460,556,650,650,740,740,830,927,1020,1110,1200,1390,1575,1670,1850,1950,2130,2320,2500,2780,2960,3110,3300
7986,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AUPACO,OB 200 7C MT,200,0,0,470,577,670,760,760,860,957,1050,1150,1150,1340,1530,1630,1820,2010,2110,2300,2490,2780,2960,3250,3540,3830,4030,4100
22040,"MOTOCICLETAS Y
MOTOCARROS","MOTOCARRO
ELECTRICO",AUTECO,AUTORIKSHA,173,0,0,90,185,185,278,278,278,278,370,370,370,460,460,460,460,556,556,556,740,830,927,1020,1020,1110,1160,1200
8024,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AUTECO,BAJAJ AVANTI MT,90,0,0,360,360,360,360,360,360,360,360,360,460,460,550,640,730,820,820,910,910,1000,1100,1190,1270,1370,1440,1700
7991,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AUTECO,BAJAJ AVENGER 220 MT,220,0,0,350,440,530,620,620,710,710,790,880,970,1060,1150,1240,1410,1500,1680,1850,2030,2210,2380,2650,3000,3260,3430,3900
24737,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AUTECO,BAJAJ BOXER (LINEA BASE ESTANDAR),100,0,0,300,300,300,300,300,300,330,350,380,410,500,620,720,840,1060,1270,1400,1560,1610,1820,2150,2320,2520,2650,2900
22437,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AUTECO,BAJAJ BOXER 99.35,99,0,0,310,390,490,490,490,490,620,640,760,890,980,1100,1100,1230,1350,1370,1400,1560,1610,1820,2150,2320,2520,2650,2900
8021,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AUTECO,BAJAJ BOXER BM CLASSIC MT,99,0,0,360,360,360,360,360,360,360,360,360,460,460,550,640,730,820,820,910,910,1000,1100,1190,1270,1370,1440,1700
8008,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AUTECO,BAJAJ BOXER BM MT,145,0,0,360,360,360,360,360,360,360,360,460,550,640,730,820,820,820,910,1000,1100,1270,1270,1640,1910,2100,2210,2300
22055,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AUTECO,BAJAJ BOXER CT 99.27,99,0,0,360,360,360,360,360,360,360,460,550,550,640,730,820,820,820,910,1000,1100,1270,1370,1740,1910,2100,2210,2300
8018,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AUTECO,BAJAJ BOXER CT100 MT,99,0,0,360,360,360,360,360,360,360,460,550,550,640,730,820,820,820,910,1000,1100,1270,1370,1740,1910,2100,2210,2300
7998,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,AUTECO,BAJAJ BRAVO MT,145,0,0,390,390,520,540,670,670,790,790,910,1030,1060,1200,1320,1420,1590,1730,1750,1900,2000,2150,2390,2540,2910,3060,3200
